decisionType,petitioner,respondent,jurisdiction,caseOrigin,caseSource,lcDisagreement,certReason,partyWinning,precedentAlteration,issueArea
1,28,150,1,66,27,1,12,0,0,8
1,27,100,1,48,29,0,11,1,0,1
2,212,20,1,55,32,0,,0,0,2
1,126,27,1,24,24,0,2,0,0,1
1,126,27,1,,24,0,2,0,0,1
1,145,151,1,49,29,0,12,1,0,9
1,122,3,1,302,301,0,12,1,0,8
1,245,234,1,109,23,0,2,0,0,8
1,377,23,1,109,23,1,12,1,0,9
1,126,27,1,79,24,0,2,0,0,1
1,100,27,1,71,28,0,4,0,0,1
1,100,27,1,71,28,0,4,0,0,4
1,114,135,1,29,29,1,2,0,0,8
1,382,151,1,26,26,0,2,0,0,7
1,100,27,1,106,30,0,12,1,0,1
1,122,19,1,302,300,1,11,1,0,8
5,119,171,1,120,25,0,12,0,0,
2,145,151,1,,27,0,12,1,0,2
7,167,9,1,65,27,0,2,1,0,3
1,18,7,1,302,300,0,6,0,0,8
1,126,27,1,116,26,1,5,0,1,1
1,7,25,1,88,29,0,5,0,0,1
1,184,27,1,151,29,1,2,0,0,8
1,184,27,1,151,29,1,2,0,0,6
1,145,27,1,69,27,0,2,1,0,1
1,133,133,1,123,30,0,2,0,0,9
1,126,28,1,302,300,0,11,0,0,1
1,27,240,1,48,29,1,12,1,0,12
1,27,240,1,48,29,1,12,1,0,12
1,3,195,1,86,28,0,12,0,0,3
1,7,252,1,302,300,0,12,1,0,2
1,111,341,1,48,29,0,12,1,0,10
1,145,151,1,109,23,0,2,1,0,8
1,145,19,1,50,29,1,10,1,0,10
1,111,7,1,301,301,0,12,1,0,6
7,126,28,1,302,300,1,12,1,0,1
1,152,19,1,302,300,0,12,1,0,8
1,205,205,1,32,32,0,12,0,0,8
1,27,205,1,32,32,0,12,0,0,8
1,104,145,1,302,300,0,12,0,0,10
1,185,145,1,302,300,0,12,0,0,10
1,393,151,1,23,23,0,2,0,1,8
1,393,151,1,23,23,0,2,0,1,8
1,25,4,1,302,301,0,12,0,0,8
1,25,4,1,302,301,0,12,0,0,8
1,25,4,1,302,301,0,12,0,0,8
1,25,4,1,302,301,0,12,0,0,8
1,126,28,1,68,27,0,2,0,0,1
1,195,3,1,301,300,1,4,1,0,4
1,189,208,1,302,300,0,11,1,0,8
1,186,27,1,5,4,0,9,0,0,1
1,215,28,1,69,27,0,12,0,0,2
1,167,363,1,109,23,0,2,0,0,9
1,231,145,1,109,23,1,2,1,0,8
1,231,145,1,109,23,0,2,1,0,8
1,100,27,1,84,25,0,11,0,0,1
1,100,27,1,59,31,0,12,1,0,1
1,124,338,2,55,55,1,1,1,0,3
1,124,338,2,55,55,1,1,1,0,3
1,21,25,1,302,300,1,12,0,0,3
1,21,25,1,302,300,1,12,0,0,3
1,19,25,1,302,300,1,12,0,0,3
1,218,165,1,302,300,0,5,0,0,5
1,249,6,1,302,300,0,12,1,0,1
1,126,28,1,120,25,0,4,1,0,1
7,5,251,1,59,31,0,11,1,0,2
1,126,28,1,302,300,0,12,0,0,1
1,126,28,1,302,300,0,12,0,0,1
1,211,251,2,57,57,0,1,1,0,2
1,251,211,2,57,57,0,1,0,0,2
1,27,28,2,57,57,0,1,0,0,2
2,212,20,8,,,0,1,0,0,2
2,111,20,1,,24,0,,1,0,2
1,27,100,1,44,29,0,2,1,0,1
1,135,114,1,64,29,0,11,0,0,9
1,8,15,1,92,23,0,2,1,0,8
1,27,109,1,48,29,1,12,1,0,3
1,343,201,1,32,32,0,12,0,0,9
1,13,19,1,302,300,0,12,1,0,8
1,13,19,1,302,300,0,12,1,0,10
1,414,250,1,6,8,0,12,0,0,2
1,7,25,1,302,300,1,6,1,0,10
1,7,25,1,302,300,1,6,1,0,10
1,366,245,1,48,29,0,12,1,0,9
1,100,27,1,93,30,0,2,1,0,1
1,158,152,1,70,8,1,12,1,0,8
1,27,100,1,51,29,1,2,1,0,1
1,104,134,1,302,300,1,12,1,0,10
1,113,171,1,121,25,1,12,1,0,9
1,317,171,1,121,25,1,12,1,0,9
1,161,195,1,302,300,0,5,1,0,10
1,126,28,1,86,28,1,11,1,0,1
1,154,151,1,117,26,0,2,1,0,2
2,28,126,1,,29,1,12,1,0,1
1,156,108,1,96,22,1,12,1,0,3
1,146,151,1,132,27,0,2,0,0,8
1,126,28,1,104,26,0,11,1,0,1
1,27,249,1,55,32,1,12,0,0,3
1,27,249,1,55,32,1,12,0,0,3
1,126,28,1,302,300,0,11,0,0,1
1,174,176,1,66,27,0,12,0,0,9
1,3,176,1,66,27,0,12,0,0,9
6,7,212,1,49,29,0,12,0,0,9
1,237,173,1,66,27,0,2,1,0,8
1,28,100,1,302,300,0,11,1,0,1
1,195,5,1,41,31,0,11,1,0,9
1,173,119,1,66,27,0,2,1,0,8
1,151,230,1,92,23,0,12,1,0,8
1,363,167,1,104,26,0,12,1,0,9
2,28,126,1,,28,1,11,1,0,1
1,393,151,1,24,24,0,12,0,0,9
1,7,212,1,49,29,0,5,1,0,2
1,184,184,1,48,29,0,2,1,0,8
1,4,121,1,83,28,0,12,1,0,8
2,212,6,1,302,300,0,12,0,0,2
1,173,197,1,73,26,0,12,0,0,13
1,173,197,1,73,26,0,12,0,0,13
1,363,129,1,3,8,0,11,1,0,8
1,184,208,1,60,31,0,12,0,0,10
1,111,138,1,68,27,0,2,0,0,8
1,114,208,1,120,25,0,2,1,0,9
1,218,4,1,302,300,1,10,1,0,3
1,106,368,1,26,26,0,2,0,0,2
1,126,28,1,75,25,1,12,1,0,1
1,408,118,1,52,30,0,11,0,0,3
1,408,118,1,52,30,0,11,0,0,3
1,7,215,1,156,29,0,12,1,0,1
1,27,240,1,48,29,0,2,0,0,12
1,27,239,1,122,25,0,10,0,0,10
1,27,239,1,122,25,0,10,0,0,10
1,27,239,1,122,25,0,10,0,0,8
1,165,171,1,96,22,0,2,1,0,10
1,211,171,1,96,22,0,2,1,0,10
1,167,171,1,96,22,0,2,1,0,10
6,27,187,1,51,29,0,12,1,0,1
1,28,28,9,,,0,1,0,0,11
1,114,27,1,81,26,1,2,1,1,1
1,3,164,1,129,29,0,2,0,0,2
1,200,208,1,302,300,0,11,1,0,4
2,28,126,1,86,28,0,12,1,0,2
1,207,251,1,302,300,1,10,0,0,10
1,207,251,1,302,300,1,10,0,0,10
1,207,251,1,302,300,1,10,0,0,2
1,19,251,1,302,300,1,10,0,0,10
1,19,251,1,302,300,1,10,0,0,10
1,19,251,1,302,300,1,10,0,0,2
1,100,28,1,302,300,0,6,1,0,1
1,119,173,1,109,23,0,11,0,0,8
1,28,28,9,,,0,,0,0,11
1,151,145,1,110,23,0,2,0,0,1
1,151,249,1,109,23,0,2,0,0,1
1,126,28,1,85,25,0,2,1,0,1
1,1,137,1,110,23,0,2,1,0,1
1,28,224,1,87,28,1,10,1,0,2
1,186,27,1,5,4,0,12,1,0,2
1,3,116,1,132,27,0,2,0,0,8
1,176,329,1,52,30,0,12,1,1,2
1,171,195,1,121,25,0,2,0,0,9
1,151,145,1,29,29,0,2,1,0,8
1,8,110,1,66,27,0,2,0,0,9
6,215,8,1,55,32,0,12,1,0,9
1,369,240,1,9,25,0,2,1,0,12
1,116,145,1,96,22,0,2,0,0,8
1,100,27,1,121,25,0,2,0,0,1
1,208,8,1,126,24,0,2,1,0,9
1,4,170,1,105,30,0,12,1,0,2
1,28,215,1,63,29,0,12,1,0,4
1,27,100,1,88,29,1,12,0,1,1
1,27,100,1,88,29,1,12,0,1,1
1,171,234,1,80,21,0,2,0,0,8
1,250,162,1,302,300,1,11,1,0,3
1,245,4,1,302,300,0,6,0,0,9
1,245,4,1,302,300,0,6,0,0,9
1,27,16,1,50,29,1,2,1,0,1
1,27,16,1,50,29,1,2,1,0,1
1,216,111,1,57,31,0,12,1,0,6
1,21,239,1,108,29,0,11,1,0,5
1,326,243,1,55,32,1,2,1,0,8
1,27,251,2,77,77,0,1,1,0,9
1,28,251,2,77,77,0,1,1,0,9
1,3,218,1,104,26,0,2,0,0,3
1,239,26,1,127,24,0,12,1,0,3
1,239,26,1,127,24,0,12,1,0,3
1,19,251,2,61,61,0,1,0,0,2
1,251,251,2,61,61,0,1,0,0,2
1,27,251,2,61,61,0,1,0,0,2
2,28,126,1,127,24,0,,0,0,1
2,28,126,1,129,29,0,12,1,0,1
2,126,28,1,24,24,0,12,1,0,1
1,113,138,1,79,24,0,2,1,0,8
1,28,28,9,,,0,1,0,0,11
1,126,27,1,134,30,0,2,0,0,1
1,135,138,1,91,21,0,2,1,0,8
1,382,151,1,28,28,0,2,1,0,7
1,100,28,1,44,29,0,2,1,0,1
4,28,28,9,,,0,1,0,0,11
1,241,195,1,103,26,0,12,0,0,9
1,100,27,1,55,32,1,2,1,0,1
1,100,27,1,55,32,1,2,1,0,1
1,249,231,1,27,27,0,3,0,0,7
2,129,406,1,24,24,0,12,1,0,9
2,126,27,1,,31,0,12,1,0,9
1,116,208,1,109,23,0,12,0,0,8
1,208,104,1,96,22,0,12,0,0,8
1,104,208,1,96,22,0,12,1,0,8
5,172,172,1,80,21,0,,0,0,8
1,369,240,1,9,24,0,2,1,0,12
1,113,113,1,66,27,0,12,1,0,8
1,126,27,1,65,27,0,2,0,0,1
2,212,19,1,,,0,,0,0,2
1,19,185,1,48,29,0,12,1,0,9
1,25,19,1,302,300,0,12,1,1,8
1,151,145,1,114,24,0,2,1,0,8
1,151,145,1,114,24,0,2,1,0,9
2,212,246,1,,,0,,0,0,2
4,27,28,1,,,0,,0,0,10
1,147,173,1,48,29,0,10,1,0,9
1,147,173,1,48,29,0,10,1,0,9
1,147,173,1,48,29,0,10,1,0,9
1,231,145,1,302,301,0,2,1,0,8
6,27,205,1,24,24,0,12,1,0,9
6,124,205,1,24,24,0,12,1,0,9
1,176,27,1,3,8,1,12,0,0,8
1,195,28,1,302,300,1,11,0,0,4
1,195,28,1,302,300,1,11,0,0,4
2,19,165,1,46,28,0,12,1,0,10
1,195,228,1,48,29,1,2,1,0,9
1,151,145,1,71,28,0,2,0,0,8
1,28,3,1,94,22,1,2,1,0,2
1,28,3,1,94,22,1,2,1,0,2
1,28,3,1,94,22,1,2,1,0,2
1,28,3,1,94,22,1,2,1,0,2
1,316,3,1,94,22,1,2,1,0,2
1,316,3,1,94,22,1,2,1,0,2
1,113,19,1,56,31,0,9,1,0,10
1,170,28,1,58,31,0,12,0,1,10
1,170,28,1,58,31,0,12,0,1,10
7,251,211,2,127,127,0,1,1,0,2
7,251,211,2,127,127,0,1,1,0,2
1,100,27,1,65,27,0,2,1,0,1
1,100,27,1,65,27,0,2,1,0,1
1,145,151,1,100,24,0,12,1,0,2
1,126,28,1,60,31,0,11,1,0,1
2,212,501,1,,,0,,0,0,2
2,212,6,1,,,0,,0,0,2
2,212,501,1,,,0,,0,0,2
2,28,126,1,,28,0,,1,0,1
1,136,28,1,302,300,0,11,1,0,4
1,136,28,1,302,300,0,11,1,0,4
1,172,184,1,109,8,1,12,0,0,1
1,152,382,1,24,24,0,2,0,0,7
1,100,27,1,82,26,0,12,0,0,1
1,27,100,1,48,29,1,11,1,0,1
1,115,28,1,113,21,0,10,1,1,3
1,115,28,1,113,21,0,10,1,1,3
1,27,114,1,104,26,0,11,1,0,12
1,249,151,1,86,28,0,12,1,0,9
1,125,123,1,302,300,0,13,1,0,8
1,211,162,1,302,300,0,12,0,0,5
1,145,27,1,119,25,0,2,1,0,9
1,145,27,1,119,25,0,2,1,0,9
1,160,161,1,302,300,1,12,1,0,10
1,100,27,1,132,27,0,2,1,0,1
1,19,171,1,48,29,0,2,0,0,9
1,19,171,1,48,29,0,2,0,0,9
1,134,113,1,302,300,1,5,0,0,9
1,186,27,1,5,4,0,12,0,0,2
1,186,27,1,5,4,0,12,0,0,2
1,186,27,1,5,4,0,12,0,0,2
1,186,27,1,5,4,0,12,0,0,2
1,186,27,1,5,4,0,12,0,0,2
1,151,382,1,21,21,0,12,0,0,7
1,25,5,1,302,300,1,12,1,0,4
1,100,27,1,55,32,0,2,0,0,1
1,195,27,1,90,29,0,2,1,0,1
1,116,116,1,63,29,0,12,0,0,8
1,27,240,1,3,8,0,13,0,0,12
1,27,240,1,3,8,0,13,0,0,12
1,151,145,1,48,29,0,12,1,0,8
1,251,19,2,98,98,1,1,1,0,2
1,251,19,2,98,98,1,1,1,0,2
1,251,19,2,98,98,1,1,1,0,2
1,251,19,2,98,98,1,1,1,0,2
7,19,251,2,121,121,0,1,0,0,2
7,19,251,2,121,121,0,1,0,0,2
7,251,251,2,121,121,0,1,0,0,2
7,251,251,2,121,121,0,1,0,0,2
7,27,251,2,121,121,0,1,0,0,2
7,27,251,2,121,121,0,1,0,0,2
1,208,8,1,66,27,0,3,0,0,9
7,28,100,1,302,300,0,12,1,0,4
1,126,27,1,48,29,1,11,1,0,1
1,126,27,1,48,29,1,11,1,0,1
1,126,27,1,92,23,1,2,0,0,1
2,19,155,1,123,30,0,12,1,0,5
2,28,126,1,,29,0,12,1,0,9
1,126,28,1,126,24,0,12,1,0,1
1,239,329,1,55,32,0,3,0,0,8
1,27,151,1,123,30,0,2,1,0,12
1,27,151,1,123,30,0,2,1,0,12
1,145,151,1,55,32,1,11,0,0,8
1,27,126,1,81,26,1,12,1,0,1
1,27,127,1,48,29,0,12,1,0,1
1,100,27,1,94,22,0,2,0,0,1
1,28,215,1,45,29,0,12,1,1,4
1,226,156,1,96,22,0,10,1,0,9
1,181,208,1,56,31,0,2,0,0,10
1,208,181,1,56,31,0,2,1,0,10
1,27,28,1,127,24,1,12,1,0,2
1,28,27,1,127,24,1,12,0,0,2
7,211,343,1,52,30,0,11,1,0,3
1,126,28,1,59,31,0,11,0,0,1
1,126,28,1,59,31,0,11,0,0,1
1,5,176,1,72,30,0,2,0,0,3
1,176,3,1,66,27,0,2,1,0,3
7,124,338,1,32,32,1,12,0,0,3
7,124,338,1,32,32,1,12,0,0,3
7,124,338,1,32,32,1,12,0,0,3
7,124,338,1,32,32,1,12,0,0,3
1,27,113,1,3,8,1,12,0,0,8
2,28,100,1,302,300,1,12,1,0,1
2,28,100,1,302,300,0,12,1,0,1
6,328,207,1,55,32,0,12,1,0,2
2,28,100,1,49,29,1,12,1,0,1
1,251,5,2,50,50,0,1,1,0,2
1,368,106,1,29,29,0,12,1,0,2
1,28,100,1,302,300,1,11,1,0,1
2,27,240,1,63,29,1,12,1,0,9
2,212,20,8,,,0,1,0,0,2
1,189,208,1,73,26,0,12,1,0,9
1,240,27,1,72,30,0,2,0,0,12
1,240,27,1,72,30,0,2,0,0,12
1,188,129,1,302,300,0,12,1,0,2
1,188,129,1,302,300,0,12,1,0,2
2,126,28,1,302,300,0,12,1,0,9
2,27,126,1,48,29,0,2,1,0,1
2,27,126,1,63,29,1,2,1,0,1
1,100,27,1,88,29,0,2,1,0,1
1,154,151,1,66,27,0,2,1,0,2
1,332,151,1,66,27,0,2,1,0,2
1,185,341,1,92,23,0,2,0,0,8
6,114,111,1,90,29,0,12,0,0,9
1,326,170,1,88,29,0,12,0,0,4
1,326,170,1,88,29,0,12,0,0,4
1,151,393,1,25,25,0,2,0,0,8
1,151,393,1,25,25,0,2,0,0,9
1,189,19,1,300,300,0,11,0,0,8
1,189,19,1,300,300,0,11,0,0,8
1,7,176,1,50,29,0,2,1,0,10
1,145,151,1,79,24,1,2,1,0,2
1,27,240,1,48,29,0,2,1,0,12
1,27,240,1,63,29,0,2,1,0,12
2,326,150,1,108,29,0,12,1,0,5
1,218,165,1,97,22,1,12,0,0,5
1,28,100,1,302,301,0,12,1,0,1
1,26,200,1,50,29,1,2,1,0,8
1,215,28,1,,31,0,2,1,0,1
1,8,3,1,86,28,0,12,0,0,7
1,119,315,1,96,22,0,2,1,0,8
1,27,100,1,87,28,0,2,1,0,1
1,27,126,1,93,30,0,12,1,0,1
1,184,184,1,104,8,1,12,1,0,8
1,8,28,1,45,29,1,12,0,0,9
6,123,171,1,302,300,0,12,0,0,9
7,369,240,1,9,31,1,2,0,0,12
1,217,28,1,106,30,0,12,0,0,4
1,18,326,1,108,29,0,12,1,0,9
1,18,326,1,108,29,0,12,1,0,9
1,18,326,1,108,29,0,12,1,0,9
1,124,338,2,55,55,1,1,0,0,3
1,124,338,2,55,55,1,1,0,0,3
1,27,16,1,118,26,1,11,1,0,1
1,251,28,2,85,85,0,1,1,0,2
2,19,175,1,88,29,0,13,1,0,5
2,213,20,1,,,0,,0,0,2
1,211,19,1,60,31,1,12,1,0,5
1,19,188,1,45,29,1,2,1,0,9
1,5,211,1,83,28,0,12,1,0,2
1,100,28,1,302,300,0,12,0,0,1
1,5,208,1,119,25,0,11,1,0,2
1,170,176,1,101,28,1,12,0,0,2
1,100,27,1,56,31,0,2,0,0,1
1,1,21,2,55,55,1,1,0,0,2
1,222,21,2,55,55,1,1,1,0,2
1,145,231,1,48,29,0,2,1,0,8
1,126,28,1,58,31,0,12,0,0,1
1,151,145,1,50,29,1,2,1,0,8
1,192,3,1,302,300,0,12,1,0,8
1,19,215,1,128,29,0,12,1,0,2
1,186,27,1,5,4,0,12,0,0,2
1,186,27,1,5,4,0,12,0,0,2
1,27,137,1,50,29,0,2,1,0,1
1,211,174,1,46,28,1,10,0,0,8
1,195,15,1,90,29,0,11,1,0,4
1,27,126,1,78,21,0,2,1,0,1
1,126,5,1,42,31,0,12,0,0,2
1,19,146,1,96,22,0,12,1,0,10
1,28,152,1,46,28,1,12,1,0,9
1,253,129,1,75,25,1,3,1,0,10
1,157,184,1,51,29,1,7,1,0,8
2,195,171,1,79,24,0,12,1,0,9
1,126,28,1,66,27,1,11,1,0,1
1,19,9,1,302,300,0,6,0,0,10
1,28,8,1,110,23,1,12,1,0,4
2,212,19,1,,23,0,12,0,0,2
1,103,145,1,48,29,0,11,1,0,8
1,135,114,1,119,25,1,2,1,0,8
2,28,206,1,88,29,0,12,1,0,5
1,27,28,9,,,0,1,1,0,10
1,251,19,2,61,61,0,1,0,0,2
1,251,19,2,61,61,0,1,0,0,2
1,27,19,2,61,61,0,1,0,0,2
1,27,19,2,61,61,0,1,0,0,2
1,116,145,1,29,29,0,12,0,0,8
1,126,28,1,126,24,1,11,0,0,1
1,152,233,1,83,28,0,2,0,0,1
1,202,25,1,94,22,0,12,1,1,3
1,202,25,1,94,22,0,12,1,1,3
1,2,25,1,94,22,0,12,1,0,3
1,2,25,1,94,22,0,12,1,0,3
1,28,170,1,64,29,0,11,1,0,10
1,126,28,1,132,27,0,2,1,0,1
1,28,136,1,302,300,1,12,1,0,4
1,28,136,1,302,300,1,12,1,0,4
1,28,136,1,302,300,1,12,1,0,1
1,136,28,1,302,300,1,12,0,0,4
1,136,28,1,302,300,1,12,0,0,4
1,136,28,1,302,300,1,12,0,0,1
1,145,215,1,117,26,0,2,0,0,2
1,231,145,1,96,22,0,11,1,0,8
1,304,152,1,49,29,0,2,1,0,3
1,304,152,1,49,29,0,2,1,0,3
1,3,130,1,122,25,0,12,1,0,3
1,3,130,1,122,25,0,12,1,0,3
1,251,327,2,56,56,0,1,0,0,2
1,184,145,1,109,23,0,11,0,0,9
1,27,111,1,83,28,1,2,1,0,8
1,28,206,1,129,29,1,12,1,0,5
1,28,206,1,96,22,0,12,1,0,5
1,388,23,2,55,55,0,1,1,0,9
1,1,207,2,109,109,0,1,0,0,3
1,1,207,2,109,109,0,1,0,0,3
1,19,27,1,88,29,1,12,1,0,10
1,19,27,1,88,29,1,12,1,0,10
2,251,5,2,120,120,0,1,1,0,2
2,251,5,2,120,120,0,1,1,0,2
2,16,111,1,48,29,0,,1,0,1
2,215,501,5,,26,0,1,0,0,2
1,141,238,1,66,27,0,11,1,1,8
1,137,27,1,68,27,0,2,0,0,1
2,3,27,2,59,59,0,1,1,0,2
1,19,27,1,121,25,1,2,0,0,1
1,19,27,1,121,25,1,2,0,0,1
1,19,251,1,76,25,1,11,0,0,2
1,19,251,1,76,25,1,11,0,0,2
1,19,251,1,76,25,1,11,0,0,2
1,208,3,1,302,300,1,11,0,0,9
1,215,28,1,74,25,0,11,1,0,1
1,100,27,1,107,30,0,9,0,1,1
1,19,110,1,129,29,0,2,0,0,2
1,151,145,1,60,31,0,12,1,0,9
1,3,195,1,66,27,0,11,1,0,9
1,146,151,1,50,29,0,2,1,0,8
1,135,114,1,87,28,0,2,0,0,8
1,208,189,1,87,28,0,2,1,0,11
7,100,27,1,58,31,0,11,0,0,9
1,390,8,1,8,8,0,12,1,0,4
1,390,8,1,8,8,0,12,1,0,4
1,126,28,1,127,24,0,12,0,0,1
1,193,4,1,301,300,0,6,0,0,8
1,28,170,1,115,28,1,5,1,0,2
1,151,382,1,32,32,1,12,1,0,7
1,151,382,1,32,32,1,12,1,0,7
1,100,27,1,96,22,0,12,0,0,1
1,145,151,1,75,25,0,12,1,0,2
2,25,7,1,302,301,0,12,1,0,8
2,212,6,1,,29,0,12,0,0,2
2,212,19,1,,29,0,12,0,0,
1,167,363,1,83,28,0,2,0,0,9
1,135,113,1,75,25,1,2,1,0,9
1,113,113,1,55,32,0,3,0,0,8
1,113,113,1,55,32,0,3,0,0,9
1,113,113,1,55,32,0,3,0,0,8
1,113,113,1,55,32,0,3,0,0,9
1,28,170,1,44,29,0,11,1,0,2
1,126,28,1,87,28,0,2,0,0,9
1,216,111,1,45,29,1,11,1,0,9
1,19,11,1,80,21,0,12,1,0,8
1,208,206,1,86,28,1,2,0,0,8
1,27,215,1,108,29,0,12,1,0,1
1,27,215,1,108,29,0,12,1,0,1
1,145,151,1,75,25,0,2,1,0,2
1,184,150,1,66,27,0,2,1,0,9
1,141,184,1,48,29,0,2,1,0,8
1,100,27,1,77,25,0,11,1,0,1
1,137,28,1,302,300,0,11,1,0,1
2,212,20,1,,22,0,12,0,0,2
2,174,5,1,126,24,0,12,1,0,9
1,195,241,1,92,23,1,2,0,0,8
1,106,27,1,120,25,0,2,0,0,1
1,4,126,1,104,26,1,12,0,0,4
1,4,126,1,104,26,1,12,0,0,4
1,28,27,2,55,55,0,1,0,0,9
1,27,186,1,5,4,1,12,1,0,1
1,246,191,1,48,29,0,12,1,0,8
1,246,191,1,48,29,0,12,1,0,8
1,27,240,1,2,8,1,11,0,0,12
1,27,240,1,2,8,1,11,0,0,12
2,126,28,1,126,24,0,12,0,0,1
2,24,19,1,126,24,0,12,0,0,1
2,126,28,1,126,24,0,12,0,0,1
2,24,19,9,126,24,0,,0,0,1
1,240,369,1,9,23,0,2,0,0,12
1,100,28,1,302,300,0,11,1,0,2
1,138,113,1,302,300,0,5,0,0,8
7,106,328,1,55,32,0,11,0,0,2
7,106,328,1,55,32,0,11,0,0,2
7,106,328,1,55,32,0,11,0,0,2
7,106,328,1,55,32,0,11,0,0,2
1,28,122,1,50,29,0,2,0,0,9
1,137,27,1,66,27,0,4,0,0,1
1,27,240,1,302,300,0,5,0,0,12
1,28,126,1,48,29,1,12,1,0,1
1,215,27,1,55,32,1,10,1,0,2
6,174,3,1,66,27,0,12,0,0,9
1,100,27,1,83,28,0,2,1,0,1
1,100,27,1,83,28,0,2,1,0,1
1,28,126,1,45,29,0,13,0,0,1
1,151,249,1,110,23,0,12,1,0,9
1,191,211,1,47,28,0,3,1,0,3
1,28,170,1,88,29,0,12,1,0,2
1,150,243,1,104,26,0,11,1,0,9
1,28,215,1,50,29,0,2,1,0,9
1,170,122,1,302,300,0,12,1,0,2
1,28,28,9,,,0,1,1,0,11
1,5,208,1,49,29,0,2,1,0,8
1,249,145,1,55,32,0,2,0,0,7
1,27,100,1,87,28,0,2,0,0,9
1,27,100,1,87,28,0,2,0,0,9
1,343,251,1,55,32,1,11,1,0,9
1,343,251,1,55,32,1,11,1,0,9
1,27,195,1,85,25,1,12,1,0,9
1,27,195,1,85,25,1,12,1,0,9
1,27,128,1,82,26,1,2,1,0,8
1,154,151,1,86,28,0,2,1,0,8
1,28,126,1,89,28,0,2,1,0,1
1,5,170,1,83,28,1,11,1,0,2
1,166,104,1,55,32,0,2,0,0,8
1,100,27,1,75,25,0,11,0,0,1
1,100,27,1,80,21,0,11,0,0,1
2,28,217,1,302,300,0,12,1,0,1
1,20,207,1,122,25,0,5,0,0,4
1,100,27,1,94,22,0,2,0,0,1
1,7,215,1,110,23,1,11,0,0,2
1,205,205,1,108,29,0,11,1,0,10
1,215,27,1,89,28,1,11,1,1,1
1,215,27,1,89,28,1,11,1,1,9
1,140,406,1,108,29,0,11,1,0,9
1,239,21,1,122,25,0,7,0,0,2
1,126,27,1,80,21,0,2,0,0,1
1,27,100,1,48,29,0,13,0,0,1
1,27,100,1,48,29,0,13,0,0,1
1,4,217,1,302,300,0,11,1,0,1
1,7,8,1,133,27,0,2,1,0,9
1,111,27,1,55,32,1,12,1,0,1
1,19,3,2,55,55,0,1,0,0,13
1,19,3,2,55,55,0,1,0,0,13
1,19,3,2,55,55,0,1,0,0,13
7,132,406,1,80,21,0,10,1,0,4
7,132,406,1,80,21,0,10,1,0,4
7,132,406,1,80,21,0,10,1,0,4
1,379,156,1,48,29,1,12,1,0,3
1,379,156,1,48,29,1,12,1,0,3
1,206,204,1,78,21,0,11,1,0,2
1,27,106,1,94,22,0,2,1,0,1
1,126,28,1,302,300,1,5,0,0,1
1,151,154,1,66,27,1,13,0,0,2
1,154,151,1,58,31,1,2,1,0,2
1,154,249,1,129,29,0,2,0,0,7
1,154,249,1,129,29,0,2,0,0,9
1,172,184,1,120,8,0,2,0,0,8
1,145,249,1,114,24,0,12,1,0,7
1,28,100,1,302,300,1,12,1,0,1
1,100,28,1,302,300,1,12,1,0,1
6,100,28,1,92,23,0,12,0,0,9
1,145,151,1,61,31,0,2,1,0,2
1,122,233,1,97,22,0,7,1,0,8
2,28,126,1,50,29,0,12,1,0,1
2,111,20,1,,,0,,0,0,2
1,104,174,1,96,22,0,2,1,0,8
1,104,174,1,96,22,0,2,1,0,10
1,19,207,1,52,30,0,12,0,0,3
1,3,195,1,48,29,0,12,1,0,4
6,208,167,1,74,26,0,11,1,0,8
1,306,176,1,108,29,0,11,1,0,8
1,251,5,2,50,50,0,1,1,0,2
1,251,5,2,50,50,0,1,1,0,2
1,171,180,1,90,29,0,2,0,0,10
1,171,180,1,90,29,0,2,0,0,10
5,249,501,1,,29,0,,0,0,
1,316,14,2,55,55,0,1,0,0,13
1,19,251,2,126,126,0,1,0,0,13
1,205,4,1,28,28,0,12,1,0,8
1,205,4,1,28,28,0,12,1,0,8
1,338,4,1,28,28,0,12,1,0,8
1,205,4,1,28,28,0,12,1,0,8
1,205,338,1,28,28,0,12,1,0,8
1,205,338,1,28,28,0,12,1,0,8
1,205,338,1,28,28,0,12,1,0,8
1,205,338,1,28,28,0,12,1,0,8
1,205,4,1,28,28,0,12,1,0,8
1,205,4,1,28,28,0,12,1,0,8
1,151,230,1,48,29,1,2,1,0,8
1,165,363,1,116,26,0,12,0,0,9
1,216,239,1,111,23,0,11,1,0,2
1,1,106,1,48,29,1,12,1,0,2
1,100,27,1,94,22,1,4,0,0,1
1,126,27,1,110,23,0,2,0,0,1
1,7,176,1,301,300,1,12,1,0,10
1,171,145,1,109,23,0,2,1,0,4
1,21,239,1,70,28,0,2,0,0,2
1,249,326,1,24,24,0,2,1,0,7
1,347,326,1,24,24,0,2,1,0,7
2,24,27,9,,,0,1,0,0,9
2,24,27,9,,,0,1,0,0,9
2,24,27,9,,,0,1,0,0,9
2,28,126,1,45,29,0,12,1,0,1
2,212,386,1,,,0,,0,0,2
2,212,19,1,,,0,,0,0,2
2,26,249,1,302,300,1,12,1,0,7
2,213,28,1,302,300,0,,0,0,2
1,184,208,1,43,31,0,7,1,0,9
1,205,28,1,302,300,1,11,1,0,8
1,205,28,1,302,300,1,11,1,0,8
1,205,28,1,302,300,1,11,1,0,8
1,28,170,1,83,28,0,12,0,1,2
1,100,27,1,49,29,0,13,1,0,1
